name,cwe,description,basescore,attackvector,attackcomplexity,privsreq,userinteraction,scope,confidentialityreq,integrityreq,availreq,exploitscore,impactscore,aerospace,epssscore,epsspercentile
CVE-2009-4324,416,The product reuses or references memory after it has been freed At some point afterward the memory may be allocated again and saved in another pointer while the original pointer references a location somewhere within the new allocation Any operations using the original pointer are no longer valid because the memory belongs to the code that operates on the new pointer The product reuses or references memory after it has been freed At some point afterward the memory may be allocated again and saved in another pointer while the original pointer references a location somewhere within the new allocation Any operations using the original pointer are no longer valid because the memory belongs to the code that operates on the new pointer Useafterfree vulnerability in the DocmedianewPlayer method in Multimediaapi in Adobe Reader and Acrobat 9x before 93 and 8x before 82 on Windows and Mac OS X allows remote attackers to execute arbitrary code via a crafted PDF file using ZLib compressed streams as exploited in the wild in December 2009,7.8,2,0,0,1,0,2,2,2,1.8,5.9,0,0.940640000,0.993950000
CVE-2009-3953,787,The product writes data past the end or before the beginning of the intended buffer The product writes data past the end or before the beginning of the intended buffer The U3D implementation in Adobe Reader and Acrobat 9x before 93 8x before 82 on Windows and Mac OS X and 7x before 714 allows remote attackers to execute arbitrary code via malformed U3D data in a PDF document related to a CLODProgressiveMeshDeclaration array boundary issue a different vulnerability than CVE20092994,8.8,0,0,0,1,0,2,2,2,2.8,5.9,0,0.962760000,0.996920000
CVE-2009-1862,787,The product writes data past the end or before the beginning of the intended buffer The product writes data past the end or before the beginning of the intended buffer Unspecified vulnerability in Adobe Reader and Acrobat 9x through 912 and Adobe Flash Player 9x through 901590 and 10x through 1002287 allows remote attackers to execute arbitrary code or cause a denial of service memory corruption via 1 a crafted Flash application in a pdf file or 2 a crafted swf file related to authplaydll as exploited in the wild in July 2009,7.8,2,0,0,1,0,2,2,2,1.8,5.9,0,0.640580000,0.980890000
CVE-2009-0563,787,The product writes data past the end or before the beginning of the intended buffer The product writes data past the end or before the beginning of the intended buffer Stackbased buffer overflow in Microsoft Office Word 2002 SP3 2003 SP3 and 2007 SP1 and SP2 Microsoft Office for Mac 2004 and 2008 Open XML File Format Converter for Mac Microsoft Office Word Viewer 2003 SP3 Microsoft Office Word Viewer and Microsoft Office Compatibility Pack for Word Excel and PowerPoint 2007 File Formats SP1 and SP2 allows remote attackers to execute arbitrary code via a Word document with a crafted tag containing an invalid length field aka Word Buffer Overflow Vulnerability,7.8,2,0,0,1,0,2,2,2,1.8,5.9,0,0.847030000,0.987950000
CVE-2009-0557,94,The product constructs all or part of a code segment using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment The product constructs all or part of a code segment using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment Excel in Microsoft Office 2000 SP3 Office XP SP3 Office 2003 SP3 and Office 2004 and 2008 for Mac Excel in 2007 Microsoft Office System SP1 and SP2 Open XML File Format Converter for Mac Microsoft Office Excel Viewer 2003 SP3 Microsoft Office Excel Viewer and Microsoft Office Compatibility Pack for Word Excel and PowerPoint 2007 File Formats SP1 and SP2 allow remote attackers to execute arbitrary code via a crafted Excel file with a malformed record object aka Object Record Corruption Vulnerability,7.8,2,0,0,1,0,2,2,2,1.8,5.9,0,0.866650000,0.989010000
CVE-2008-0655,200,The product exposes sensitive information to an actor that is not explicitly authorized to have access to that information Multiple unspecified vulnerabilities in Adobe Reader and Acrobat before 812 have unknown impact and attack vectors,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.408320000,0.974380000
CVE-2007-5659,120,The product copies an input buffer to an output buffer without verifying that the size of the input buffer is less than the size of the output buffer leading to a buffer overflow The product copies an input buffer to an output buffer without verifying that the size of the input buffer is less than the size of the output buffer leading to a buffer overflow Multiple buffer overflows in Adobe Reader and Acrobat 811 and earlier allow remote attackers to execute arbitrary code via a PDF file with long arguments to unspecified JavaScript methods NOTE this issue might be subsumed by CVE20080655,7.8,2,0,0,1,0,2,2,2,1.8,5.9,0,0.957070000,0.995920000
CVE-2006-2492,120,The product copies an input buffer to an output buffer without verifying that the size of the input buffer is less than the size of the output buffer leading to a buffer overflow The product copies an input buffer to an output buffer without verifying that the size of the input buffer is less than the size of the output buffer leading to a buffer overflow Buffer overflow in Microsoft Word in Office 2000 SP3 Office XP SP3 Office 2003 Sp1 and SP2 and Microsoft Works Suites through 2006 allows userassisted attackers to execute arbitrary code via a malformed object pointer as originally reported by ISC on 20060519 for a zeroday attack,8.8,0,0,0,1,0,2,2,2,2.8,5.9,0,0.757930000,0.984620000
CVE-2019-3010,0,Vulnerability in the Oracle Solaris product of Oracle Systems component XScreenSaver The supported version that is affected is 11 Easily exploitable vulnerability allows low privileged attacker with logon to the infrastructure where Oracle Solaris executes to compromise Oracle Solaris While the vulnerability is in Oracle Solaris attacks may significantly impact additional products Successful attacks of this vulnerability can result in takeover of Oracle Solaris CVSS 30 Base Score 88 Confidentiality Integrity and Availability impacts CVSS Vector CVSS30AVLACLPRLUINSCCHIHAH,8.8,2,0,1,0,1,2,2,2,2.0,6.0,0,0.046260000,0.926550000
CVE-2016-3393,0,Graphics Device Interface aka GDI or GDI in Microsoft Windows Vista SP2 Windows Server 2008 SP2 and R2 SP1 Windows 7 SP1 Windows 81 Windows Server 2012 Gold and R2 Windows RT 81 and Windows 10 Gold 1511 and 1607 allows remote attackers to execute arbitrary code via a crafted web site aka Windows Graphics Component RCE Vulnerability,7.8,2,0,0,1,0,2,2,2,1.8,5.9,0,0.942640000,0.994130000
CVE-2016-7256,0,atmfddll in the Windows font library in Microsoft Windows Vista SP2 Windows Server 2008 SP2 and R2 SP1 Windows 7 SP1 Windows 81 Windows Server 2012 Gold and R2 Windows RT 81 Windows 10 Gold 1511 and 1607 and Windows Server 2016 allows remote attackers to execute arbitrary code via a crafted web site aka Open Type Font Remote Code Execution Vulnerability,8.8,0,0,0,1,0,2,2,2,2.8,5.9,0,0.945970000,0.994510000
CVE-2016-1010,190,The product performs a calculation that can produce an integer overflow or wraparound when the logic assumes that the resulting value will always be larger than the original value This occurs when an integer value is incremented to a value that is too large to store in the associated representation When this occurs the value may become a very small or negative number The product performs a calculation that can produce an integer overflow or wraparound when the logic assumes that the resulting value will always be larger than the original value This occurs when an integer value is incremented to a value that is too large to store in the associated representation When this occurs the value may become a very small or negative number Integer overflow in Adobe Flash Player before 1800333 and 19x through 21x before 2100182 on Windows and OS X and before 112202577 on Linux Adobe AIR before 2100176 Adobe AIR SDK before 2100176 and Adobe AIR SDK Compiler before 2100176 allows attackers to execute arbitrary code via unspecified vectors a different vulnerability than CVE20160963 and CVE20160993,8.8,0,0,0,1,0,2,2,2,2.8,5.9,0,0.936980000,0.993620000
CVE-2016-0984,416,The product reuses or references memory after it has been freed At some point afterward the memory may be allocated again and saved in another pointer while the original pointer references a location somewhere within the new allocation Any operations using the original pointer are no longer valid because the memory belongs to the code that operates on the new pointer The product reuses or references memory after it has been freed At some point afterward the memory may be allocated again and saved in another pointer while the original pointer references a location somewhere within the new allocation Any operations using the original pointer are no longer valid because the memory belongs to the code that operates on the new pointer Useafterfree vulnerability in Adobe Flash Player before 1800329 and 19x and 20x before 2000306 on Windows and OS X and before 112202569 on Linux Adobe AIR before 2000260 Adobe AIR SDK before 2000260 and Adobe AIR SDK Compiler before 2000260 allows attackers to execute arbitrary code via unspecified vectors a different vulnerability than CVE20160973 CVE20160974 CVE20160975 CVE20160982 and CVE20160983,8.8,0,0,0,1,0,2,2,2,2.8,5.9,0,0.360580000,0.972880000
CVE-2015-0310,200,The product exposes sensitive information to an actor that is not explicitly authorized to have access to that information Adobe Flash Player before 1300262 and 14x through 16x before 1600287 on Windows and OS X and before 112202438 on Linux does not properly restrict discovery of memory addresses which allows attackers to bypass the ASLR protection mechanism on Windows and have an unspecified impact on other platforms via unknown vectors as exploited in the wild in January 2015,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.229970000,0.966540000
CVE-2015-0016,22,The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory Directory traversal vulnerability in the TS WebProxy aka TSWbPrxy component in Microsoft Windows Vista SP2 Windows 7 SP1 Windows Server 2008 R2 SP1 Windows 8 Windows 81 Windows Server 2012 Gold and R2 and Windows RT Gold and 81 allows remote attackers to gain privileges via a crafted pathname in an executable file as demonstrated by a transition from Low Integrity to Medium Integrity aka Directory Traversal Elevation of Privilege Vulnerability,7.8,2,0,0,1,0,2,2,2,1.8,5.9,0,0.866710000,0.989020000
CVE-2015-0071,0,Microsoft Internet Explorer 9 through 11 allows remote attackers to bypass the ASLR protection mechanism via a crafted web site aka Internet Explorer ASLR Bypass Vulnerability,6.5,0,0,0,1,0,0,2,0,2.8,3.6,0,0.403250000,0.974230000
CVE-2015-2360,119,The product performs operations on a memory buffer but it reads from or writes to a memory location outside the buffers intended boundary This may result in read or write operations on unexpected memory locations that could be linked to other variables data structures or internal program data The product reuses or references memory after it has been freed At some point afterward the memory may be allocated again and saved in another pointer while the original pointer references a location somewhere within the new allocation Any operations using the original pointer are no longer valid because the memory belongs to the code that operates on the new pointer win32ksys in the kernelmode drivers in Microsoft Windows Server 2003 SP2 and R2 SP2 Windows Vista SP2 Windows Server 2008 SP2 and R2 SP1 Windows 7 SP1 Windows 8 Windows 81 Windows Server 2012 Gold and R2 and Windows RT Gold and 81 allows local users to gain privileges or cause a denial of service memory corruption via a crafted application aka Win32k Elevation of Privilege Vulnerability,8.8,0,0,1,0,0,2,2,2,2.8,5.9,0,0.005170000,0.770680000
CVE-2015-2425,787,The product writes data past the end or before the beginning of the intended buffer The product writes data past the end or before the beginning of the intended buffer Microsoft Internet Explorer 11 allows remote attackers to execute arbitrary code or cause a denial of service memory corruption via a crafted web site aka Internet Explorer Memory Corruption Vulnerability a different vulnerability than CVE20152383 and CVE20152384,8.8,0,0,0,1,0,2,2,2,2.8,5.9,0,0.410990000,0.974480000
CVE-2015-4495,0,The PDF reader in Mozilla Firefox before 3903 Firefox ESR 38x before 3811 and Firefox OS before 22 allows remote attackers to bypass the Same Origin Policy and read arbitrary files or gain privileges via vectors involving crafted JavaScript code and a native setter as exploited in the wild in August 2015,8.8,0,0,0,1,0,2,2,2,2.8,5.9,0,0.904660000,0.991260000
CVE-2015-6175,0,The kernel in Microsoft Windows 10 Gold allows local users to gain privileges via a crafted application aka Windows Kernel Memory Elevation of Privilege Vulnerability,7.8,2,0,0,1,0,2,2,2,1.8,5.9,0,0.001830000,0.566940000
CVE-2015-1671,0,The Windows DirectWrite library as used in Microsoft NET Framework 30 SP2 35 351 4 45 451 and 452 Office 2007 SP3 and 2010 SP2 Live Meeting 2007 Console Lync 2010 Lync 2010 Attendee Lync 2013 SP1 Lync Basic 2013 SP1 Silverlight 5 before 514041600 and Silverlight 5 Developer Runtime before 514041600 allows remote attackers to execute arbitrary code via a crafted TrueType font aka TrueType Font Parsing Vulnerability,7.8,2,0,0,1,0,2,2,2,1.8,5.9,0,0.892680000,0.990540000
CVE-2014-4148,94,The product constructs all or part of a code segment using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment The product constructs all or part of a code segment using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment win32ksys in the kernelmode drivers in Microsoft Windows Server 2003 SP2 Windows Vista SP2 Windows Server 2008 SP2 and R2 SP1 Windows 7 SP1 Windows 8 Windows 81 Windows Server 2012 Gold and R2 and Windows RT Gold and 81 allows remote attackers to execute arbitrary code via a crafted TrueType font as exploited in the wild in October 2014 aka TrueType Font Parsing Remote Code Execution Vulnerability,8.8,0,0,0,1,0,2,2,2,2.8,5.9,0,0.554970000,0.978720000
CVE-2014-4123,0,Microsoft Internet Explorer 7 through 11 allows remote attackers to gain privileges via a crafted web site aka Internet Explorer Elevation of Privilege Vulnerability as exploited in the wild in October 2014 a different vulnerability than CVE20144124,8.8,0,0,0,1,0,2,2,2,2.8,5.9,0,0.151700000,0.959490000
CVE-2014-0546,0,Adobe Reader and Acrobat 10x before 10111 and 11x before 11008 on Windows allow attackers to bypass a sandbox protection mechanism and consequently execute native code in a privileged context via unspecified vectors,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.005680000,0.781710000
CVE-2014-2817,0,Microsoft Internet Explorer 6 through 11 allows remote attackers to gain privileges via a crafted web site aka Internet Explorer Elevation of Privilege Vulnerability,8.8,0,0,0,1,0,2,2,2,2.8,5.9,0,0.278910000,0.969260000
CVE-2014-4077,0,Microsoft Windows Server 2003 SP2 Windows Vista SP2 Windows Server 2008 SP2 and R2 SP1 Windows 7 SP1 and Office 2007 SP3 when IMJPDCTEXE aka IME for Japanese is installed allow remote attackers to bypass a sandbox protection mechanism via a crafted PDF document aka Microsoft IME Japanese Elevation of Privilege Vulnerability as exploited in the wild in 2014,7.8,2,0,0,1,0,2,2,2,1.8,5.9,0,0.239270000,0.967130000
CVE-2014-3153,0,The futexrequeue function in kernelfutexc in the Linux kernel through 3145 does not ensure that calls have two different futex addresses which allows local users to gain privileges via a crafted FUTEXREQUEUE command that facilitates unsafe waiter modification,7.8,2,0,1,0,0,2,2,2,1.8,5.9,0,0.005350000,0.774820000
CVE-2013-7331,200,The product exposes sensitive information to an actor that is not explicitly authorized to have access to that information The product generates an error message that includes sensitive information about its environment users or associated data The MicrosoftXMLDOM ActiveX control in Microsoft Windows 81 and earlier allows remote attackers to determine the existence of local pathnames UNC share pathnames intranet hostnames and intranet IP addresses by examining error codes as demonstrated by a res URL and exploited in the wild in February 2014,6.5,0,0,0,0,0,1,0,1,3.9,2.5,0,0.619450000,0.980490000
CVE-2013-3993,22,The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory IBM InfoSphere BigInsights before 2103 allows remote authenticated users to bypass intended file and directory restrictions or access untrusted data or code via crafted parameters in unspecified API calls,6.5,0,0,1,0,0,2,0,0,2.8,3.6,0,0.087900000,0.947200000
CVE-2013-3896,0,Microsoft Silverlight 5 before 51209130 does not properly validate pointers during access to Silverlight elements which allows remote attackers to obtain sensitive information via a crafted Silverlight application aka Silverlight Vulnerability,5.5,2,0,0,1,0,2,0,0,1.8,3.6,0,0.591610000,0.979740000
CVE-2013-2423,284,The product does not restrict or incorrectly restricts access to a resource from an unauthorized actor Unspecified vulnerability in the Java Runtime Environment JRE component in Oracle Java SE 7 Update 17 and earlier and OpenJDK 7 allows remote attackers to affect integrity via unknown vectors related to HotSpot NOTE the previous information is from the April 2013 CPU Oracle has not commented on claims from the original researcher that this vulnerability allows remote attackers to bypass permission checks by the MethodHandles method and modify arbitrary public final fields using reflection and type confusion as demonstrated using integer and double fields to disable the security manager,3.7,0,1,0,0,0,0,1,0,2.2,1.4,0,0.965980000,0.997630000
CVE-2013-0431,693,The product does not use or incorrectly uses a protection mechanism that provides sufficient defense against directed attacks against the product Unspecified vulnerability in the Java Runtime Environment JRE component in Oracle Java SE 7 through Update 11 and OpenJDK 7 allows userassisted remote attackers to bypass the Java security sandbox via unspecified vectors related to JMX aka Issue 52 a different vulnerability than CVE20131490,5.3,0,0,0,0,0,1,0,0,3.9,1.4,0,0.909340000,0.991560000
CVE-2013-0074,0,Microsoft Silverlight 5 and 5 Developer Runtime before 51201250 does not properly validate pointers during HTML object rendering which allows remote attackers to execute arbitrary code via a crafted Silverlight application aka Silverlight Double Dereference Vulnerability,7.8,2,0,0,1,0,2,2,2,1.8,5.9,0,0.938610000,0.993790000
CVE-2012-1710,0,Unspecified vulnerability in the Oracle WebCenter Forms Recognition component in Oracle Fusion Middleware 10135 allows remote attackers to affect confidentiality integrity and availability via unknown vectors related to Designer a different vulnerability than CVE20121709,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.922720000,0.992470000
CVE-2010-1428,749,The product provides an Applications Programming Interface API or similar interface for interaction with external actors but the interface includes a dangerous method or function that is not properly restricted The Web Console aka webconsole in JBossAs in Red Hat JBoss Enterprise Application Platform aka JBoss EAP or JBEAP 42 before 420CP09 and 43 before 430CP08 performs access control only for the GET and POST methods which allows remote attackers to obtain sensitive information via an unspecified request that uses a different method,7.5,0,0,0,0,0,2,0,0,3.9,3.6,0,0.761750000,0.984770000
CVE-2010-0840,0,Unspecified vulnerability in the Java Runtime Environment component in Oracle Java SE and Java for Business 6 Update 18 50 Update 23 and 14225 allows remote attackers to affect confidentiality integrity and availability via unknown vectors NOTE the previous information was obtained from the March 2010 CPU Oracle has not commented on claims from a reliable researcher that this is related to improper checks when executing privileged methods in the Java Runtime Environment JRE which allows attackers to execute arbitrary code via 1 an untrusted object that extends the trusted class but has not modified a certain method or 2 a similar trust issue with interfaces aka Trusted Methods Chaining Remote Code Execution Vulnerability,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.938570000,0.993770000
CVE-2018-8611,404,The product does not release or incorrectly releases a resource before it is made available for reuse The product does not release or incorrectly releases a resource before it is made available for reuse An elevation of privilege vulnerability exists when the Windows kernel fails to properly handle objects in memory aka Windows Kernel Elevation of Privilege Vulnerability This affects Windows 7 Windows Server 2012 R2 Windows RT 81 Windows Server 2008 Windows Server 2019 Windows Server 2012 Windows 81 Windows Server 2016 Windows Server 2008 R2 Windows 10 Windows 10 Servers,7.8,2,0,1,0,0,2,2,2,1.8,5.9,0,0.001240000,0.484560000
CVE-2018-19953,79,The product does not neutralize or incorrectly neutralizes usercontrollable input before it is placed in output that is used as a web page that is served to other users The product does not neutralize or incorrectly neutralizes usercontrollable input before it is placed in output that is used as a web page that is served to other users If exploited this crosssite scripting vulnerability could allow remote attackers to inject malicious code QNAP has already fixed the issue in the following QTS versions QTS 4421231 on build 20200302 QTS 4411201 on build 20200130 QTS 4361218 on build 20200214 QTS 4341190 on build 20200107 QTS 4331161 on build 20200109 QTS 426 on build 20200109,6.1,0,0,0,1,1,1,1,0,2.8,2.7,0,0.003790000,0.731610000
CVE-2018-19949,20,The product receives input or data but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly The product constructs all or part of a command using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the intended command when it is sent to a downstream component If exploited this command injection vulnerability could allow remote attackers to run arbitrary commands QNAP has already fixed the issue in the following QTS versions QTS 4421231 on build 20200302 QTS 4411201 on build 20200130 QTS 4361218 on build 20200214 QTS 4341190 on build 20200107 QTS 4331161 on build 20200109 QTS 426 on build 20200109,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.007790000,0.815760000
CVE-2018-19943,79,The product does not neutralize or incorrectly neutralizes usercontrollable input before it is placed in output that is used as a web page that is served to other users The product does not neutralize or incorrectly neutralizes usercontrollable input before it is placed in output that is used as a web page that is served to other users If exploited this crosssite scripting vulnerability could allow remote attackers to inject malicious code QNAP has already fixed these issues in the following QTS versions QTS 4421270 build 20200410 and later QTS 4411261 build 20200330 and later QTS 4361263 build 20200330 and later QTS 4341282 build 20200408 and later QTS 4331252 build 20200409 and later QTS 426 build 20200421 and later,8.0,0,1,1,1,1,2,2,2,1.3,6.0,0,0.001760000,0.558980000
CVE-2017-0147,0,The SMBv1 server in Microsoft Windows Vista SP2 Windows Server 2008 SP2 and R2 SP1 Windows 7 SP1 Windows 81 Windows Server 2012 Gold and R2 Windows RT 81 and Windows 10 Gold 1511 and 1607 and Windows Server 2016 allows remote attackers to obtain sensitive information from process memory via a crafted packets aka Windows SMB Information Disclosure Vulnerability,7.5,0,0,0,0,0,2,0,0,3.9,3.6,0,0.948300000,0.994810000
CVE-2017-0022,119,The product performs operations on a memory buffer but it reads from or writes to a memory location outside the buffers intended boundary This may result in read or write operations on unexpected memory locations that could be linked to other variables data structures or internal program data The product performs operations on a memory buffer but it reads from or writes to a memory location outside the buffers intended boundary This may result in read or write operations on unexpected memory locations that could be linked to other variables data structures or internal program data Microsoft XML Core Services MSXML in Windows 10 Gold 1511 and 1607 Windows 7 SP1 Windows 81 Windows RT 81 Windows Server 2008 SP2 and R2 SP1 Windows Server 2012 Gold and R2 Windows Server 2016 and Windows Vista SP2 improperly handles objects in memory allowing attackers to test for files on disk via a crafted web site aka Microsoft XML Information Disclosure Vulnerability,6.5,0,0,0,1,0,2,0,0,2.8,3.6,0,0.815260000,0.986620000
CVE-2017-0005,0,The Graphics Device Interface GDI in Microsoft Windows Vista SP2 Windows Server 2008 SP2 and R2 SP1 Windows 7 SP1 Windows 81 Windows Server 2012 Gold and R2 Windows RT 81 and Windows 10 Gold 1511 and 1607 allows local users to gain privileges via a crafted application aka Windows GDI Elevation of Privilege Vulnerability This vulnerability is different from those described in CVE20170001 CVE20170025 and CVE20170047,7.8,2,0,1,0,0,2,2,2,1.8,5.9,0,0.028310000,0.907330000
CVE-2017-0149,787,The product writes data past the end or before the beginning of the intended buffer The product writes data past the end or before the beginning of the intended buffer Microsoft Internet Explorer 9 through 11 allow remote attackers to execute arbitrary code or cause a denial of service memory corruption via a crafted web site aka Internet Explorer Memory Corruption Vulnerability This vulnerability is different from those described in CVE20170018 and CVE20170037,8.8,0,0,0,1,0,2,2,2,2.8,5.9,0,0.871190000,0.989340000
CVE-2017-0210,0,An elevation of privilege vulnerability exists when Internet Explorer does not properly enforce crossdomain policies which could allow an attacker to access information from one domain and inject it into another domain aka Internet Explorer Elevation of Privilege Vulnerability,8.8,0,0,0,1,0,2,2,2,2.8,5.9,0,0.132720000,0.956860000
CVE-2017-8291,843,The product allocates or initializes a resource such as a pointer object or variable using one type but it later accesses that resource using a type that is incompatible with the original type The product allocates or initializes a resource such as a pointer object or variable using one type but it later accesses that resource using a type that is incompatible with the original type Artifex Ghostscript through 20170426 allows dSAFER bypass and remote command execution via rsdparams type confusion with a OutputFile pipe substring in a crafted eps document that is an input to the gs program as exploited in the wild in April 2017,7.8,2,0,0,1,0,2,2,2,1.8,5.9,0,0.480380000,0.976540000
CVE-2017-8543,281,The product does not preserve permissions or incorrectly preserves permissions when copying restoring or sharing objects which can cause them to have less restrictive permissions than intended The product does not preserve permissions or incorrectly preserves permissions when copying restoring or sharing objects which can cause them to have less restrictive permissions than intended Microsoft Windows XP SP3 Windows XP x64 XP2 Windows Server 2003 SP2 Windows Vista Windows 7 SP1 Windows Server 2008 SP2 and R2 SP1 Windows 8 Windows 81 and Windows RT 81 Windows Server 2012 and R2 Windows 10 Gold 1511 1607 and 1703 and Windows Server 2016 allow an attacker to take control of the affected system when Windows Search fails to handle objects in memory aka Windows Search Remote Code Execution Vulnerability,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.710970000,0.983140000
CVE-2017-18362,89,The product constructs all or part of an SQL command using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component Without sufficient removal or quoting of SQL syntax in usercontrollable inputs the generated SQL query can cause those inputs to be interpreted as SQL instead of ordinary user data The product constructs all or part of an SQL command using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component Without sufficient removal or quoting of SQL syntax in usercontrollable inputs the generated SQL query can cause those inputs to be interpreted as SQL instead of ordinary user data ConnectWise ManagedITSync integration through 2017 for Kaseya VSA is vulnerable to unauthenticated remote commands that allow full direct access to the Kaseya VSA database In February 2019 attackers have actively exploited this in the wild to download and execute ransomware payloads on all endpoints managed by the VSA server If the ManagedITasmx page is available via the Kaseya VSA web interface anyone with access to the page is able to run arbitrary SQL queries both read and write without authentication,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.103020000,0.951140000
CVE-2016-0162,0,Microsoft Internet Explorer 9 through 11 allows remote attackers to determine the existence of files via crafted JavaScript code aka Internet Explorer Information Disclosure Vulnerability,4.3,0,0,0,1,0,1,0,0,2.8,1.4,0,0.563050000,0.979040000
CVE-2016-3351,0,Microsoft Internet Explorer 9 through 11 and Microsoft Edge allow remote attackers to obtain sensitive information via a crafted web site aka Microsoft Browser Information Disclosure Vulnerability,6.5,0,0,0,1,0,2,0,0,2.8,3.6,0,0.600160000,0.979900000
CVE-2016-4655,0,The kernel in Apple iOS before 935 allows attackers to obtain sensitive information from memory via a crafted app,5.5,2,0,0,1,0,2,0,0,1.8,3.6,0,0.158580000,0.960300000
CVE-2016-4656,787,The product writes data past the end or before the beginning of the intended buffer The product writes data past the end or before the beginning of the intended buffer The kernel in Apple iOS before 935 allows attackers to execute arbitrary code in a privileged context or cause a denial of service memory corruption via a crafted app,7.8,2,0,0,1,0,2,2,2,1.8,5.9,0,0.043400000,0.924530000
CVE-2016-4657,787,The product writes data past the end or before the beginning of the intended buffer The product writes data past the end or before the beginning of the intended buffer WebKit in Apple iOS before 935 allows remote attackers to execute arbitrary code or cause a denial of service memory corruption via a crafted web site,8.8,0,0,0,1,0,2,2,2,2.8,5.9,0,0.566200000,0.979130000
CVE-2016-6366,120,The product copies an input buffer to an output buffer without verifying that the size of the input buffer is less than the size of the output buffer leading to a buffer overflow Buffer overflow in Cisco Adaptive Security Appliance ASA Software through 9423 on ASA 5500 ASA 5500X ASA Services Module ASA 1000V ASAv Firepower 9300 ASA Security Module PIX and FWSM devices allows remote authenticated users to execute arbitrary code via crafted IPv4 SNMP packets aka Bug ID CSCva92151 or EXTRABACON,8.8,0,0,1,0,0,2,2,2,2.8,5.9,0,0.967990000,0.998070000
CVE-2016-6367,77,The product constructs all or part of a command using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the intended command when it is sent to a downstream component Cisco Adaptive Security Appliance ASA Software before 841 on ASA 5500 ASA 5500X PIX and FWSM devices allows local users to gain privileges via invalid CLI commands aka Bug ID CSCtu74257 or EPICBANANA,7.8,2,0,1,0,0,2,2,2,1.8,5.9,0,0.938470000,0.993760000
CVE-2016-3298,0,Microsoft Internet Explorer 9 through 11 and the Internet Messaging API in Windows Vista SP2 Windows Server 2008 SP2 and R2 SP1 and Windows 7 SP1 allow remote attackers to determine the existence of arbitrary files via a crafted web site aka Internet Explorer Information Disclosure Vulnerability,6.5,0,0,0,1,0,2,0,0,2.8,3.6,0,0.614440000,0.980340000
CVE-2022-20821,200,The product exposes sensitive information to an actor that is not explicitly authorized to have access to that information A vulnerability in the health check RPM of Cisco IOS XR Software could allow an unauthenticated remote attacker to access the Redis instance that is running within the NOSi container This vulnerability exists because the health check RPM opens TCP port 6379 by default upon activation An attacker could exploit this vulnerability by connecting to the Redis instance on the open port A successful exploit could allow the attacker to write to the Redis inmemory database write arbitrary files to the container filesystem and retrieve information about the Redis database Given the configuration of the sandboxed container that the Redis instance runs in a remote attacker would be unable to execute remote code or abuse the integrity of the Cisco IOS XR Software host system,6.5,0,0,0,0,0,1,1,0,3.9,2.5,0,0.003940000,0.736250000
